order_id,customer_id,order_datetime,city,restaurant_category,order_value,delivery_fee,delivery_time_min,payment_method,order_status,delivery_type,promo_code_used
ORD100200,CUST8651,2025-03-14 18:41:50.359625,Dubai,Middle Eastern,77.05,0.21,21.0,Wallet,Delivered,Scooter,Yes
ORD100201,CUST1887,2025-04-14 11:35:50.359633,Ajman,Middle Eastern,6.59,3.64,23.0,Wallet,Delivered,Bike,Yes
ORD100202,CUST2612,2024-12-31 14:50:50.359641,Ras Al Khaimah,Asian,13.22,4.04,43.0,Cash,Delivered,Car,No
ORD100203,CUST1993,2025-01-28 04:39:50.359648,Sharjah,Middle Eastern,171.62,1.25,24.0,Card,Delivered,Scooter,Yes
ORD100204,CUST7596,2025-05-18 09:49:50.359655,Ajman,Healthy,69.94,2.69,40.0,Wallet,Delivered,Car,No
ORD100205,CUST6559,2025-05-28 01:38:50.359663,Abu Dhabi,Middle Eastern,0.69,1.04,43.0,Wallet,Delivered,Scooter,Yes
ORD100206,CUST2790,2025-04-24 23:48:50.359670,Dubai,Indian,8.02,4.92,23.0,Card,Delivered,Scooter,Yes
ORD100207,CUST5073,2025-02-27 19:28:50.359677,Sharjah,Healthy,81.69,6.64,21.0,Card,Cancelled,Car,Yes
ORD100208,CUST4139,2025-06-17 09:03:50.359684,Ajman,Asian,0.38,7.21,27.0,Card,Cancelled,Car,No
ORD100209,CUST4116,2025-02-09 10:23:50.359690,Dubai,Asian,13.15,5.83,19.0,Wallet,Delivered,Car,Yes
ORD100210,CUST9786,2025-04-18 20:46:50.359697,Ajman,Middle Eastern,59.68,3.07,31.0,Wallet,Delivered,Bike,No
ORD100211,CUST8350,2025-02-04 22:23:50.359705,Abu Dhabi,Desserts,88.3,1.14,28.0,Apple Pay,Delivered,Scooter,No
ORD100212,CUST3296,2025-03-06 18:36:50.359712,Ajman,Desserts,79.16,1.49,34.0,Apple Pay,Delivered,Car,No
ORD100213,CUST7912,2025-03-15 08:18:50.359719,Sharjah,Asian,19.05,2.46,44.0,Cash,Cancelled,Car,Yes
ORD100214,CUST4006,2025-02-14 14:42:50.359727,Ras Al Khaimah,Asian,93.41,3.22,38.0,Card,Delivered,Scooter,Yes
ORD100215,CUST5563,2025-03-04 16:22:50.359734,Dubai,Middle Eastern,20.31,4.68,35.0,Card,Cancelled,Car,Yes
ORD100216,CUST8579,2025-05-30 23:04:50.359741,Sharjah,Indian,29.52,2.97,10.0,Wallet,Delivered,Car,Yes
ORD100217,CUST5092,2025-03-19 00:46:50.359749,Sharjah,Middle Eastern,102.93,5.68,34.0,Cash,Delivered,Scooter,Yes
ORD100218,CUST2235,2025-03-08 18:27:50.359756,Abu Dhabi,Asian,78.66,4.54,47.0,Wallet,Delivered,Bike,Yes
ORD100219,CUST8260,2025-05-07 12:34:50.359763,Ras Al Khaimah,Fast Food,141.9,5.02,-0.0,Apple Pay,Delivered,Bike,Yes
ORD100220,CUST2604,2025-01-23 16:12:50.359770,Abu Dhabi,Indian,80.39,7.28,37.0,Card,Delivered,Scooter,No
ORD100221,CUST1828,2025-01-20 09:12:50.359778,Ajman,Middle Eastern,63.0,2.64,28.0,Card,Delivered,Car,No
ORD100222,CUST9856,2025-03-06 21:02:50.359785,Ajman,Asian,7.38,5.84,22.0,Card,Delivered,Bike,Yes
ORD100223,CUST1241,2025-06-12 04:30:50.359792,Ajman,Indian,34.38,4.97,38.0,Apple Pay,Delivered,Bike,Yes
ORD100224,CUST2528,2025-05-27 17:38:50.359799,Ras Al Khaimah,Indian,23.11,4.33,47.0,Wallet,Delivered,Scooter,Yes
ORD100225,CUST4872,2025-06-11 23:09:50.359806,Ras Al Khaimah,Healthy,20.98,6.77,38.0,Cash,Returned,Car,Yes
ORD100226,CUST3724,2025-04-17 17:41:50.359813,Ras Al Khaimah,Healthy,270.92,6.76,26.0,Wallet,Delivered,Scooter,Yes
ORD100227,CUST7658,2025-02-08 21:28:50.359821,Ras Al Khaimah,Fast Food,37.45,3.11,21.0,Card,Delivered,Bike,No
ORD100228,CUST8956,2025-04-28 05:01:50.359828,Ajman,Fast Food,166.95,4.64,31.0,Wallet,Cancelled,Bike,No
ORD100229,CUST8886,2025-03-13 12:20:50.359835,Ras Al Khaimah,Asian,74.8,5.56,39.0,Card,Delivered,Scooter,Yes
ORD100230,CUST4502,2025-05-30 16:59:50.359843,Ras Al Khaimah,Indian,118.79,4.45,26.0,Card,Delivered,Scooter,No
ORD100231,CUST7570,2024-12-29 16:14:50.359850,Ras Al Khaimah,Indian,52.38,6.17,27.0,Apple Pay,Returned,Scooter,No
ORD100232,CUST1960,2025-05-03 18:55:50.359857,Ajman,Fast Food,64.51,5.56,58.0,Wallet,Cancelled,Scooter,Yes
ORD100233,CUST3697,2025-05-03 13:05:50.359867,Ajman,Fast Food,50.87,8.67,41.0,Cash,Delivered,Bike,No
ORD100234,CUST7209,2025-04-12 02:07:50.359875,Sharjah,Fast Food,16.29,1.94,42.0,Cash,Delivered,Car,No
ORD100235,CUST1035,2025-04-12 01:45:50.359882,Sharjah,Fast Food,96.13,4.76,15.0,Wallet,Delivered,Scooter,Yes
ORD100236,CUST7396,2025-05-31 19:13:50.359889,Sharjah,Indian,24.72,3.18,23.0,Card,Delivered,Bike,Yes
ORD100237,CUST5345,2024-12-27 05:15:50.359896,Sharjah,Desserts,1.85,6.21,31.0,Cash,Delivered,Scooter,No
ORD100238,CUST8454,2025-04-07 02:30:50.359903,Ras Al Khaimah,Healthy,77.77,1.77,20.0,Wallet,Delivered,Bike,No
ORD100239,CUST5673,2025-05-12 14:02:50.359911,Sharjah,Asian,14.62,5.69,46.0,Wallet,Delivered,Car,Yes
ORD100240,CUST7930,2025-06-07 19:34:50.359918,Ajman,Middle Eastern,211.58,3.74,44.0,Apple Pay,Delivered,Scooter,Yes
ORD100241,CUST8973,2025-03-31 10:36:50.359925,Sharjah,Indian,230.82,3.53,25.0,Wallet,Delivered,Scooter,Yes
ORD100242,CUST3536,2025-06-21 03:15:50.359932,Dubai,Middle Eastern,184.76,2.11,48.0,Wallet,Delivered,Scooter,No
ORD100243,CUST4111,2025-03-07 14:44:50.359939,Abu Dhabi,Asian,34.67,4.07,30.0,Cash,Delivered,Car,Yes
ORD100244,CUST5861,2025-05-10 15:49:50.359947,Sharjah,Fast Food,1.17,7.17,56.0,Card,Delivered,Car,Yes
ORD100245,CUST4566,2025-06-05 19:02:50.359954,Dubai,Middle Eastern,197.66,4.95,31.0,Wallet,Delivered,Car,No
ORD100246,CUST1958,2025-06-22 05:23:50.359961,Dubai,Healthy,41.92,6.26,36.0,Apple Pay,Delivered,Bike,No
ORD100247,CUST9883,2025-02-23 06:45:50.359969,Ras Al Khaimah,Desserts,255.06,8.33,44.0,Card,Delivered,Scooter,Yes
ORD100248,CUST1998,2025-02-19 17:15:50.359976,Abu Dhabi,Fast Food,248.53,5.53,43.0,Card,Delivered,Car,No
ORD100249,CUST6138,2025-05-27 22:53:50.359983,Ras Al Khaimah,Desserts,143.8,3.88,35.0,Card,Delivered,Bike,No
ORD100250,CUST1936,2025-06-20 06:02:50.359991,Abu Dhabi,Middle Eastern,26.16,5.93,29.0,Card,Delivered,Car,Yes
ORD100251,CUST1821,2025-04-11 17:12:50.359998,Ajman,Desserts,36.47,3.91,35.0,Cash,Delivered,Car,No
ORD100252,CUST8811,2025-02-16 18:57:50.360005,Dubai,Asian,142.85,3.99,22.0,Cash,Delivered,Scooter,Yes
ORD100253,CUST9238,2025-05-18 21:39:50.360012,Sharjah,Desserts,28.59,1.96,32.0,Apple Pay,Delivered,Car,No
ORD100254,CUST9701,2025-04-08 01:24:50.360020,Ras Al Khaimah,Fast Food,13.93,6.85,19.0,Cash,Delivered,Car,No
ORD100255,CUST3579,2025-03-01 08:58:50.360027,Ajman,Desserts,61.03,4.23,12.0,Apple Pay,Delivered,Bike,Yes
ORD100256,CUST1931,2025-03-27 07:29:50.360035,Abu Dhabi,Asian,206.35,5.36,31.0,Cash,Delivered,Scooter,Yes
ORD100257,CUST9320,2025-01-06 09:29:50.360042,Ajman,Fast Food,89.31,2.93,43.0,Apple Pay,Delivered,Car,No
ORD100258,CUST2312,2025-03-23 10:45:50.360049,Sharjah,Asian,63.31,5.87,39.0,Wallet,Delivered,Scooter,Yes
ORD100259,CUST4044,2025-03-26 15:00:50.360057,Dubai,Indian,7.67,3.48,29.0,Wallet,Delivered,Scooter,No
ORD100260,CUST2122,2025-03-31 07:56:50.360064,Ras Al Khaimah,Middle Eastern,71.59,4.72,47.0,Apple Pay,Delivered,Car,No
ORD100261,CUST2113,2025-01-06 05:15:50.360071,Abu Dhabi,Middle Eastern,345.79,6.76,24.0,Apple Pay,Delivered,Bike,No
ORD100262,CUST4853,2025-05-27 16:02:50.360086,Sharjah,Fast Food,11.32,6.58,11.0,Wallet,Delivered,Bike,Yes
ORD100263,CUST7615,2025-02-12 01:05:50.360093,Ajman,Indian,54.79,4.96,8.0,Apple Pay,Delivered,Bike,Yes
ORD100264,CUST2964,2025-06-19 20:19:50.360100,Abu Dhabi,Indian,157.4,1.46,18.0,Wallet,Delivered,Bike,No
ORD100265,CUST5033,2025-04-29 03:36:50.360108,Ras Al Khaimah,Indian,101.25,10.99,38.0,Card,Delivered,Bike,No
ORD100266,CUST1651,2025-03-25 09:44:50.360116,Ras Al Khaimah,Fast Food,89.56,8.49,24.0,Cash,Delivered,Car,Yes
ORD100267,CUST2343,2025-04-23 05:58:50.360123,Dubai,Indian,90.92,6.45,35.0,Wallet,Delivered,Car,No
ORD100268,CUST7868,2024-12-28 11:22:50.360130,Dubai,Asian,33.41,3.49,46.0,Card,Delivered,Scooter,Yes
ORD100269,CUST9565,2025-05-03 01:40:50.360138,Abu Dhabi,Fast Food,26.07,4.77,19.0,Wallet,Cancelled,Scooter,Yes
ORD100270,CUST6183,2025-05-06 12:05:50.360145,Sharjah,Fast Food,124.3,3.91,35.0,Apple Pay,Cancelled,Bike,Yes
ORD100271,CUST5272,2025-05-28 15:49:50.360153,Ras Al Khaimah,Indian,124.6,7.53,35.0,Wallet,Delivered,Car,No
ORD100272,CUST4346,2025-01-15 03:11:50.360160,Sharjah,Desserts,151.35,5.53,21.0,Cash,Delivered,Scooter,Yes
ORD100273,CUST6147,2025-03-01 08:34:50.360167,Sharjah,Indian,183.35,3.43,44.0,Apple Pay,Failed,Car,Yes
ORD100274,CUST4910,2025-04-18 03:23:50.360177,Ajman,Desserts,53.71,4.06,27.0,Card,Delivered,Car,No
ORD100275,CUST5351,2025-04-01 12:08:50.360185,Ras Al Khaimah,Asian,52.21,7.24,26.0,Card,Delivered,Car,Yes
ORD100276,CUST7484,2025-03-10 16:26:50.360192,Abu Dhabi,Indian,120.07,8.2,51.0,Apple Pay,Delivered,Car,No
ORD100277,CUST3144,2025-05-07 23:08:50.360200,Ajman,Middle Eastern,78.73,8.06,35.0,Cash,Delivered,Car,No
ORD100278,CUST5915,2025-02-11 02:24:50.360207,Sharjah,Healthy,90.79,6.51,39.0,Card,Delivered,Car,No
ORD100279,CUST8491,2025-01-19 21:18:50.360214,Ajman,Desserts,119.15,4.49,44.0,Wallet,Cancelled,Car,Yes
ORD100280,CUST6180,2025-02-28 05:55:50.360222,Dubai,Healthy,165.55,-1.48,23.0,Card,Cancelled,Bike,Yes
ORD100281,CUST2188,2025-03-28 15:38:50.360238,Dubai,Indian,30.94,5.59,42.0,Wallet,Delivered,Bike,Yes
ORD100282,CUST1152,2025-06-22 08:46:50.360246,Sharjah,Healthy,35.32,5.0,25.0,Wallet,Cancelled,Bike,Yes
ORD100283,CUST8508,2024-12-31 20:16:50.360253,Ajman,Middle Eastern,7.4,5.28,25.0,Cash,Delivered,Bike,No
ORD100284,CUST2638,2025-01-01 20:12:50.360259,Ras Al Khaimah,Indian,64.76,5.11,27.0,Cash,Delivered,Scooter,No
ORD100285,CUST2200,2025-04-11 05:10:50.360265,Ajman,Indian,2.75,2.35,24.0,Cash,Cancelled,Bike,No
ORD100286,CUST9808,2025-01-05 19:26:50.360272,Abu Dhabi,Desserts,47.0,6.11,38.0,Wallet,Delivered,Scooter,Yes
ORD100287,CUST4492,2025-02-20 15:41:50.360279,Abu Dhabi,Indian,58.67,6.26,33.0,Wallet,Delivered,Car,Yes
ORD100288,CUST9288,2025-04-11 00:16:50.360285,Abu Dhabi,Indian,25.32,6.36,25.0,Apple Pay,Delivered,Car,No
ORD100289,CUST5345,2025-06-14 18:27:50.360292,Dubai,Asian,67.02,6.89,37.0,Card,Delivered,Bike,Yes
ORD100290,CUST3170,2025-01-24 21:42:50.360299,Ajman,Middle Eastern,2.32,6.21,27.0,Wallet,Delivered,Bike,No
ORD100291,CUST6718,2025-02-19 15:45:50.360306,Dubai,Middle Eastern,2.85,4.18,27.0,Cash,Returned,Car,No
ORD100292,CUST2127,2025-03-06 13:03:50.360313,Ajman,Desserts,129.7,4.86,30.0,Card,Delivered,Scooter,No
ORD100293,CUST5002,2025-06-24 23:29:50.360319,Sharjah,Indian,33.49,5.18,35.0,Apple Pay,Delivered,Bike,No
ORD100294,CUST7054,2025-05-20 12:49:50.360325,Ras Al Khaimah,Indian,10.19,5.22,34.0,Apple Pay,Delivered,Bike,No
ORD100295,CUST5669,2025-04-13 08:03:50.360332,Sharjah,Healthy,55.4,7.0,26.0,Apple Pay,Delivered,Bike,No
ORD100296,CUST3584,2025-02-01 20:40:50.360339,Ras Al Khaimah,Asian,110.22,6.29,38.0,Apple Pay,Delivered,Scooter,No
ORD100297,CUST8179,2025-04-16 19:59:50.360346,Dubai,Desserts,18.23,9.15,28.0,Cash,Delivered,Scooter,No
ORD100298,CUST9900,2025-05-05 11:08:50.360353,Sharjah,Asian,73.14,9.41,23.0,Wallet,Delivered,Bike,Yes
ORD100299,CUST5956,2025-06-04 15:31:50.360360,Abu Dhabi,Healthy,6.69,5.16,15.0,Cash,Delivered,Scooter,No
ORD100300,CUST9666,2025-06-16 08:46:50.360367,Dubai,Fast Food,3.98,-2.67,40.0,Wallet,Cancelled,Scooter,No
ORD100301,CUST1128,2025-03-26 16:54:50.360373,Ajman,Desserts,56.84,7.47,30.0,Apple Pay,Cancelled,Bike,No
ORD100302,CUST5905,2025-01-02 04:21:50.360380,Dubai,Fast Food,58.34,3.92,32.0,Wallet,Delivered,Scooter,Yes
ORD100303,CUST2697,2025-03-08 11:48:50.360386,Abu Dhabi,Middle Eastern,76.09,3.4,40.0,Apple Pay,Failed,Car,Yes
ORD100304,CUST3200,2025-05-30 15:47:50.360394,Abu Dhabi,Fast Food,97.12,4.2,25.0,Cash,Delivered,Car,No
ORD100305,CUST5333,2025-04-08 05:26:50.360401,Ajman,Asian,279.27,4.11,16.0,Card,Delivered,Bike,Yes
ORD100306,CUST2891,2025-05-11 06:18:50.360407,Sharjah,Middle Eastern,54.47,6.22,31.0,Card,Delivered,Scooter,Yes
ORD100307,CUST2753,2025-01-02 13:54:50.360414,Abu Dhabi,Healthy,29.25,1.88,33.0,Apple Pay,Cancelled,Car,Yes
ORD100308,CUST3546,2025-01-27 20:02:50.360422,Abu Dhabi,Indian,118.92,2.84,27.0,Wallet,Delivered,Car,Yes
ORD100309,CUST5462,2025-05-04 16:37:50.360430,Dubai,Desserts,23.69,5.69,45.0,Card,Delivered,Scooter,No
ORD100310,CUST5616,2025-03-10 07:33:50.360438,Abu Dhabi,Fast Food,43.35,6.25,5.0,Wallet,Delivered,Scooter,Yes
ORD100311,CUST4450,2025-04-08 15:40:50.360445,Ajman,Healthy,6.13,6.28,41.0,Wallet,Delivered,Car,No
ORD100312,CUST6617,2025-04-09 05:46:50.360452,Abu Dhabi,Indian,1.93,3.43,38.0,Card,Delivered,Car,Yes
ORD100313,CUST4335,2025-01-15 10:11:50.360459,Ajman,Healthy,246.55,3.04,35.0,Card,Delivered,Bike,No
ORD100314,CUST5325,2025-05-09 11:55:50.360466,Dubai,Desserts,135.58,3.99,-3.0,Cash,Delivered,Car,Yes
ORD100315,CUST9280,2025-03-05 21:37:50.360473,Ras Al Khaimah,Healthy,89.3,5.48,43.0,Apple Pay,Delivered,Bike,No
ORD100316,CUST9004,2025-02-10 10:01:50.360480,Ajman,Healthy,39.44,7.97,20.0,Wallet,Delivered,Car,No
ORD100317,CUST5114,2025-04-05 07:46:50.360487,Abu Dhabi,Desserts,14.27,0.91,25.0,Wallet,Delivered,Scooter,No
ORD100318,CUST1832,2024-12-31 02:23:50.360494,Sharjah,Healthy,12.76,4.56,28.0,Card,Delivered,Bike,No
ORD100319,CUST2512,2025-02-25 13:18:50.360501,Sharjah,Middle Eastern,21.6,2.33,34.0,Card,Delivered,Scooter,No
ORD100320,CUST7939,2025-02-25 11:19:50.360508,Ajman,Middle Eastern,59.76,1.7,36.0,Apple Pay,Delivered,Bike,No
ORD100321,CUST5533,2025-02-26 23:47:50.360515,Sharjah,Desserts,94.04,6.93,39.0,Cash,Delivered,Scooter,Yes
ORD100322,CUST1722,2025-02-01 23:56:50.360522,Ajman,Indian,80.95,6.09,38.0,Wallet,Delivered,Car,No
ORD100323,CUST1058,2025-03-09 21:57:50.360529,Abu Dhabi,Middle Eastern,24.63,5.9,33.0,Card,Delivered,Scooter,No
ORD100324,CUST6464,2025-05-20 04:47:50.360536,Dubai,Indian,232.36,6.84,34.0,Wallet,Delivered,Scooter,Yes
ORD100325,CUST3143,2025-04-08 17:08:50.360543,Dubai,Middle Eastern,100.43,4.04,19.0,Cash,Failed,Scooter,No
ORD100326,CUST5291,2025-02-13 13:37:50.360550,Abu Dhabi,Middle Eastern,60.62,4.13,22.0,Card,Delivered,Car,Yes
ORD100327,CUST3647,2025-01-17 06:48:50.360556,Dubai,Middle Eastern,70.95,9.37,39.0,Apple Pay,Delivered,Bike,Yes
ORD100328,CUST8239,2025-01-31 15:42:50.360564,Abu Dhabi,Healthy,40.8,4.51,38.0,Cash,Cancelled,Car,No
ORD100329,CUST8007,2025-03-16 20:20:50.360571,Ras Al Khaimah,Desserts,21.35,6.47,37.0,Wallet,Delivered,Scooter,Yes
ORD100330,CUST1158,2025-01-05 00:16:50.360578,Dubai,Indian,33.0,5.01,25.0,Card,Delivered,Bike,No
ORD100331,CUST2832,2025-02-12 09:52:50.360586,Ajman,Healthy,106.36,1.3,39.0,Wallet,Delivered,Scooter,No
ORD100332,CUST2232,2025-06-11 22:42:50.360592,Ras Al Khaimah,Middle Eastern,1.09,0.91,18.0,Card,Delivered,Car,Yes
ORD100333,CUST3442,2025-04-16 04:39:50.360600,Abu Dhabi,Desserts,9.25,3.84,41.0,Cash,Delivered,Scooter,No
ORD100334,CUST9938,2025-03-31 05:39:50.360607,Ras Al Khaimah,Asian,3.53,7.11,27.0,Cash,Delivered,Bike,Yes
ORD100335,CUST1590,2025-04-11 06:15:50.360614,Ajman,Middle Eastern,3.12,6.58,47.0,Cash,Delivered,Car,Yes
ORD100336,CUST7049,2024-12-30 13:50:50.360621,Ras Al Khaimah,Desserts,145.07,6.83,15.0,Wallet,Delivered,Scooter,Yes
ORD100337,CUST3426,2025-06-09 20:58:50.360629,Dubai,Fast Food,91.22,3.03,48.0,Apple Pay,Delivered,Bike,Yes
ORD100338,CUST8041,2025-01-26 03:13:50.360635,Ajman,Healthy,48.21,8.23,26.0,Card,Delivered,Car,No
ORD100339,CUST3088,2025-06-11 02:32:50.360641,Ajman,Indian,7.72,3.07,26.0,Cash,Cancelled,Car,Yes
ORD100340,CUST1685,2025-02-12 20:10:50.360648,Dubai,Fast Food,50.74,5.43,32.0,Wallet,Delivered,Scooter,No
ORD100341,CUST6050,2025-02-18 20:31:50.360655,Sharjah,Fast Food,48.11,4.98,23.0,Card,Delivered,Bike,Yes
ORD100342,CUST6974,2025-01-03 03:51:50.360662,Sharjah,Desserts,14.26,4.65,29.0,Cash,Cancelled,Bike,Yes
ORD100343,CUST1653,2025-05-16 15:05:50.360670,Sharjah,Indian,42.67,7.68,23.0,Card,Delivered,Car,Yes
ORD100344,CUST6862,2025-04-06 00:46:50.360677,Ras Al Khaimah,Indian,38.13,3.59,23.0,Card,Delivered,Scooter,Yes
ORD100345,CUST4441,2025-06-23 09:06:50.360683,Ras Al Khaimah,Asian,71.75,2.3,35.0,Wallet,Delivered,Bike,Yes
ORD100346,CUST5088,2024-12-30 18:38:50.360689,Sharjah,Middle Eastern,75.61,5.04,21.0,Card,Delivered,Car,Yes
ORD100347,CUST2684,2025-06-08 00:36:50.360696,Ras Al Khaimah,Asian,3.48,4.2,22.0,Apple Pay,Delivered,Car,No
ORD100348,CUST6794,2025-01-21 21:12:50.360702,Ajman,Fast Food,35.2,11.75,16.0,Wallet,Delivered,Scooter,Yes
ORD100349,CUST7658,2025-05-31 17:32:50.360709,Ajman,Desserts,73.73,6.35,25.0,Apple Pay,Delivered,Bike,No
ORD100350,CUST3532,2025-05-29 09:44:50.360715,Abu Dhabi,Fast Food,52.46,4.18,43.0,Wallet,Delivered,Car,No
ORD100351,CUST4878,2025-02-15 10:20:50.360722,Sharjah,Middle Eastern,145.6,2.89,22.0,Apple Pay,Delivered,Scooter,Yes
ORD100352,CUST3662,2025-06-10 21:26:50.360730,Ajman,Middle Eastern,80.62,1.24,23.0,Apple Pay,Delivered,Scooter,Yes
ORD100353,CUST3900,2025-03-13 09:34:50.360740,Sharjah,Fast Food,13.34,2.95,32.0,Cash,Delivered,Bike,No
ORD100354,CUST7755,2025-04-25 07:29:50.360747,Sharjah,Indian,5.49,5.23,26.0,Apple Pay,Cancelled,Car,No
ORD100355,CUST1406,2025-01-19 03:17:50.360755,Dubai,Indian,77.13,7.85,52.0,Apple Pay,Delivered,Bike,No
ORD100356,CUST3938,2025-01-07 05:38:50.360763,Ras Al Khaimah,Indian,2.02,7.24,28.0,Apple Pay,Failed,Bike,Yes
ORD100357,CUST6442,2025-03-06 20:05:50.360770,Dubai,Healthy,66.1,5.46,33.0,Wallet,Failed,Bike,Yes
ORD100358,CUST7745,2025-06-19 19:36:50.360777,Abu Dhabi,Asian,211.29,4.35,39.0,Wallet,Delivered,Bike,Yes
ORD100359,CUST5065,2025-01-07 17:35:50.360785,Ras Al Khaimah,Fast Food,64.26,5.54,39.0,Card,Delivered,Car,No
ORD100360,CUST5371,2025-02-14 01:01:50.360792,Ras Al Khaimah,Middle Eastern,36.85,3.96,32.0,Apple Pay,Delivered,Bike,Yes
ORD100361,CUST3608,2025-02-05 18:15:50.360799,Abu Dhabi,Fast Food,77.31,8.44,28.0,Card,Delivered,Car,No
ORD100362,CUST2771,2025-02-22 15:27:50.360805,Sharjah,Indian,45.97,4.62,50.0,Cash,Delivered,Bike,No
ORD100363,CUST7267,2025-01-05 21:08:50.360811,Abu Dhabi,Asian,59.16,4.83,29.0,Apple Pay,Delivered,Bike,Yes
ORD100364,CUST1634,2025-02-18 13:03:50.360818,Dubai,Asian,212.86,0.57,26.0,Cash,Cancelled,Bike,No
ORD100365,CUST8711,2025-04-15 12:21:50.360825,Abu Dhabi,Fast Food,36.59,4.61,24.0,Apple Pay,Delivered,Bike,Yes
ORD100366,CUST4644,2024-12-28 21:16:50.360832,Ras Al Khaimah,Middle Eastern,243.68,6.67,13.0,Cash,Delivered,Car,No
ORD100367,CUST4269,2025-03-10 11:36:50.360860,Ras Al Khaimah,Desserts,176.82,2.86,38.0,Cash,Delivered,Bike,Yes
ORD100368,CUST8541,2025-06-17 15:16:50.360869,Ajman,Middle Eastern,16.34,3.5,7.0,Cash,Delivered,Scooter,No
ORD100369,CUST6728,2025-05-25 06:21:50.360875,Ajman,Middle Eastern,5.39,6.59,30.0,Cash,Cancelled,Scooter,No
ORD100370,CUST6000,2025-06-22 06:26:50.360882,Ras Al Khaimah,Indian,7.97,2.05,28.0,Cash,Delivered,Bike,No
ORD100371,CUST4728,2025-06-16 04:04:50.360889,Dubai,Middle Eastern,1.38,7.12,52.0,Card,Failed,Scooter,No
ORD100372,CUST4652,2025-01-07 05:17:50.360896,Sharjah,Asian,7.44,3.94,12.0,Wallet,Delivered,Scooter,No
ORD100373,CUST1387,2025-06-14 13:37:50.360903,Ras Al Khaimah,Middle Eastern,86.17,4.22,21.0,Wallet,Delivered,Scooter,No
ORD100374,CUST4164,2025-02-25 01:16:50.360910,Sharjah,Indian,5.54,2.75,29.0,Cash,Returned,Scooter,Yes
ORD100375,CUST7528,2025-04-16 00:35:50.360917,Ajman,Desserts,28.81,5.76,28.0,Wallet,Returned,Car,No
ORD100376,CUST6378,2025-03-25 07:51:50.360923,Ras Al Khaimah,Middle Eastern,139.76,9.92,25.0,Apple Pay,Delivered,Scooter,No
ORD100377,CUST5564,2025-02-16 18:23:50.360931,Ras Al Khaimah,Healthy,1.77,6.56,29.0,Wallet,Delivered,Scooter,No
ORD100378,CUST2137,2024-12-26 08:21:50.360938,Ras Al Khaimah,Indian,126.34,3.27,17.0,Card,Failed,Bike,Yes
ORD100379,CUST5573,2025-02-13 22:34:50.360944,Sharjah,Fast Food,24.83,7.27,34.0,Cash,Delivered,Bike,No
ORD100380,CUST6753,2025-01-08 20:23:50.360951,Abu Dhabi,Middle Eastern,9.43,4.37,7.0,Cash,Delivered,Bike,No
ORD100381,CUST9346,2025-01-08 01:09:50.360958,Ras Al Khaimah,Fast Food,89.49,7.75,30.0,Apple Pay,Delivered,Bike,No
ORD100382,CUST7548,2025-03-30 10:00:50.360965,Ras Al Khaimah,Healthy,74.35,6.61,24.0,Wallet,Delivered,Bike,No
ORD100383,CUST9785,2025-05-20 15:55:50.360972,Abu Dhabi,Desserts,157.46,-0.89,40.0,Cash,Delivered,Car,Yes
ORD100384,CUST6425,2025-01-07 14:46:50.360979,Ras Al Khaimah,Healthy,99.62,2.99,48.0,Cash,Delivered,Bike,Yes
ORD100385,CUST1452,2025-03-16 21:47:50.360986,Sharjah,Desserts,122.02,6.89,27.0,Wallet,Delivered,Car,Yes
ORD100386,CUST2889,2025-01-10 09:21:50.360993,Ajman,Middle Eastern,24.85,5.3,44.0,Wallet,Delivered,Car,No
ORD100387,CUST5279,2025-02-24 05:03:50.361000,Dubai,Middle Eastern,14.65,2.95,27.0,Cash,Delivered,Bike,Yes
ORD100388,CUST3925,2025-05-09 06:00:50.361008,Sharjah,Asian,104.16,3.73,20.0,Cash,Delivered,Scooter,Yes
ORD100389,CUST5349,2025-02-15 03:12:50.361015,Abu Dhabi,Indian,123.32,1.19,47.0,Cash,Delivered,Scooter,Yes
ORD100390,CUST1626,2025-04-19 20:01:50.361021,Dubai,Healthy,349.28,4.82,35.0,Apple Pay,Delivered,Car,No
ORD100391,CUST2776,2025-04-03 06:08:50.361028,Abu Dhabi,Indian,39.91,9.42,30.0,Card,Delivered,Car,Yes
ORD100392,CUST8119,2025-03-27 06:06:50.361035,Dubai,Fast Food,34.89,6.61,37.0,Card,Delivered,Bike,Yes
ORD100393,CUST6663,2025-03-13 22:43:50.361042,Abu Dhabi,Healthy,112.35,9.38,33.0,Cash,Delivered,Scooter,Yes
ORD100394,CUST6139,2025-06-17 01:35:50.361049,Abu Dhabi,Healthy,31.26,6.76,29.0,Wallet,Delivered,Car,No
ORD100395,CUST8149,2025-04-26 21:03:50.361056,Ras Al Khaimah,Desserts,200.26,7.05,17.0,Card,Cancelled,Scooter,No
ORD100396,CUST9379,2025-05-28 08:46:50.361063,Ras Al Khaimah,Healthy,146.61,8.95,27.0,Cash,Delivered,Car,No
ORD100397,CUST2894,2025-01-02 09:25:50.361070,Ras Al Khaimah,Middle Eastern,42.03,5.75,36.0,Wallet,Delivered,Scooter,No
ORD100398,CUST7311,2025-04-26 00:55:50.361077,Ajman,Asian,104.23,4.63,29.0,Card,Delivered,Car,No
ORD100399,CUST4114,2025-04-25 20:48:50.361084,Dubai,Desserts,105.35,7.07,39.0,Cash,Delivered,Scooter,No
